id,first_name,last_name,full_name,country,wealthy_parents,parent_on_wiki
784152,Kyoka,Okamura,Kyoka Okamura,Japan,False,False
484350,Gonzalez,Herazo,Gonzalez Herazo,Colombia,False,
197700,Ling,Zhang,Ling Zhang,Hong Kong,False,False
392724,Marine,Partaud,Marine Partaud,France,False,False
308850,Laura,Paar,Laura Paar,Romania,False,
146598,Alexandra,Panova,Alexandra Panova,Russia,False,False
289482,Nika,Kukharchuk,Nika Kukharchuk,Russia,False,
1324818,Jule,Niemeier,Jule Niemeier,Germany,True,False
921924,Hanyu,Guo,Hanyu Guo,China,False,False
935352,Lucrezia,Stefanini,Lucrezia Stefanini,Italy,False,False
261060,Sanaz,Marand,Sanaz Marand,USA,False,False
1337712,Meiling,Wang,Meiling Wang,China,False,
324978,Anastasia,Frolova,Anastasia Frolova,Russia,False,False
290718,Reimers,Cavalle,Reimers Cavalle,Spain,False,
592410,Escorihuela,Burillo,Escorihuela Burillo,Spain,False,
708276,Anastasia,Nefedova,Anastasia Nefedova,USA,False,
276636,Jacqueline,Cako,Jacqueline Cako,USA,False,False
276804,Montserrat,Gonzalez,Montserrat Gonzalez,Paraguay,False,False
1159518,Eleonora,Molinaro,Eleonora Molinaro,Luxembourg,False,False
399108,Mana,Ayukawa,Mana Ayukawa,Japan,False,
1501686,Leylah,Fernandez,Leylah Fernandez,Canada,False,False
275016,Chiara,Scholl,Chiara Scholl,USA,False,False
246534,Fatma,Al Nabhani,Fatma Al Nabhani,Oman,False,
1536636,Katie,Volynets,Katie Volynets,USA,False,False
117648,Greta,Arn,Greta Arn,Hungary,False,False
827700,Hanna,Chang,Hanna Chang,USA,False,False
551508,Sarah,Grey,Sarah Grey,United Kingdom,False,False
261432,Jennifer,Elie,Jennifer Elie,USA,False,False
449862,Cristiana,Ferrando,Cristiana Ferrando,Italy,False,False
251670,Chieh,Hsu,Chieh Hsu,Chinese Taipei,False,
154944,Sofia,Shapatava,Sofia Shapatava,Georgia,False,False
263172,Gabriela,Dabrowski,Gabriela Dabrowski,Canada,False,False
1380360,Sofya,Lansere,Sofya Lansere,Russia,False,False
277854,Paula,Goncalves,Paula Goncalves,Brazil,False,
475902,Martina,Colmegna,Martina Colmegna,Italy,False,False
277908,Chantal,Škamlová,Chantal Škamlová,Slovakia,False,False
259410,Shiho,Akita,Shiho Akita,Japan,False,False
115998,Lucie,Hradecka,Lucie Hradecka,Czech Republic,False,False
277650,Cristina,Dinu,Cristina Dinu,Romania,False,False
576462,Luisa,Stefani,Luisa Stefani,Brazil,False,False
299790,Akiko,Omae,Akiko Omae,Japan,False,False
347850,Julia,Terziyska,Julia Terziyska,Bulgaria,False,False
113892,Ana,Vrljic,Ana Vrljic,Croatia,False,False
270846,Despina,Papamichail,Despina Papamichail,Greece,False,False
319740,Eden,Silva,Eden Silva,United Kingdom,False,False
613158,Ayla,Aksu,Ayla Aksu,Turkey,False,False
273582,Ji-Hee,Choi,Ji-Hee Choi,South Korea,False,False
969228,Priscilla,Heise,Priscilla Heise,France,False,
333258,Vivian,Heisen,Vivian Heisen,Germany,False,False
557286,Iryna,Shymanovich,Iryna Shymanovich,Belarus,False,False
382104,Garcia,Lazaro,Garcia Lazaro,Spain,False,
817824,Dalila,Spiteri,Dalila Spiteri,Italy,False,False
273642,Gabriela,Ce,Gabriela Ce,Brazil,False,False
449886,Jade,Suvrijn,Jade Suvrijn,France,False,False
912324,Mirjam,Bjorklund,Mirjam Bjorklund,Sweden,False,False
358584,Alicia,Barnett,Alicia Barnett,United Kingdom,False,False
936600,Haruna,Arakawa,Haruna Arakawa,Japan,False,
1159752,Francesca,Jones,Francesca Jones,United Kingdom,False,False
1283670,Serrano,Osorio,Serrano Osorio,Colombia,False,
475506,Dabin,Kim,Dabin Kim,South Korea,False,False
294720,Catherine,Harrison,Catherine Harrison,USA,False,False
308316,Hayley,Carter,Hayley Carter,USA,False,False
1294542,Varvara,Gracheva,Varvara Gracheva,Russia,False,False
1239420,Clara,Burel,Clara Burel,France,False,False
110112,Renata,Vorácová,Renata Vorácová,Czech Republic,False,
269328,Tammi,Patterson,Tammi Patterson,Australia,False,False
335322,Dea,Herdzelas,Dea Herdzelas,Bosnia & Herzegovina,False,False
245922,Anastasiya,Vasylyeva,Anastasiya Vasylyeva,Ukraine,False,False
396372,Marcela,Zacarias,Marcela Zacarias,Mexico,False,False
933348,Miriam,Bulgaru,Miriam Bulgaru,Romania,False,False
435816,Michika,Ozeki,Michika Ozeki,Japan,False,
249948,Chanel,Simmonds,Chanel Simmonds,South Africa,False,False
1042500,Anastasia,Detiuc,Anastasia Detiuc,Czech Republic,False,False
530976,Freya,Christie,Freya Christie,United Kingdom,False,False
889668,Wushuang,Zheng,Wushuang Zheng,China,False,False
449262,Stephanie,Wagner,Stephanie Wagner,Germany,False,False
576378,Susan,Bandecchi,Susan Bandecchi,Switzerland,False,False
142140,Tara,Moore,Tara Moore,United Kingdom,True,False
111918,Akgul,Amanmuradova,Akgul Amanmuradova,Uzbekistan,False,False
482802,Cornelia,Lister,Cornelia Lister,Sweden,False,False
249606,So-Ra,Lee,So-Ra Lee,South Korea,False,False
922608,Nadja,Gilchrist,Nadja Gilchrist,USA,False,
554208,Carrasco,Gutierrez,Carrasco Gutierrez,Spain,False,
465090,Eleni,Kordolaimi,Eleni Kordolaimi,Greece,False,False
660342,Lucia,Bronzetti,Lucia Bronzetti,Italy,False,False
120960,Smith,Webley,Smith Webley,United Kingdom,False,
557838,Risa,Ushijima,Risa Ushijima,Japan,False,
1589910,Cori,Gauff,Cori Gauff,USA,True,False
1513020,Clara,Tauson,Clara Tauson,Denmark,False,True
490602,Anastasiya,Komardina,Anastasiya Komardina,Russia,False,False
1171104,Lulu,Sun,Lulu Sun,Switzerland,False,False
522552,Eudice,Chong,Eudice Chong,Hong Kong,False,False
312216,Hua,Lee,Hua Lee,Chinese Taipei,False,
666906,Sandra,Samir,Sandra Samir,Egypt,False,False
942912,Lea,Boskovic,Lea Boskovic,Croatia,False,False
967632,Lara,Salden,Lara Salden,Belgium,False,False
309504,Nicoleta,Dascalu,Nicoleta Dascalu,Romania,False,False
584538,Lisa,Matviyenko,Lisa Matviyenko,Germany,False,False
1602900,Daria,Snigur,Daria Snigur,Ukraine,False,False
928848,Ksenia,Laskutova,Ksenia Laskutova,Russia,False,
372012,Victoria,Kan,Victoria Kan,Russia,False,False
652218,Mallaurie,Noel,Mallaurie Noel,France,False,
1486758,Diane,Parry,Diane Parry,France,False,False
425316,Pia,Cuk,Pia Cuk,Slovenia,False,
275502,Zhaoxuan,Yang,Zhaoxuan Yang,China,False,False
1247886,Emma,Navarro,Emma Navarro,USA,False,False
1306980,Kamilla,Rakhimova,Kamilla Rakhimova,Russia,False,False
624030,Gozal,Ainitdinova,Gozal Ainitdinova,Kazakhstan,True,False
1240758,Maryna,Chernyshova,Maryna Chernyshova,Ukraine,False,False
522480,Paige,Hourigan,Paige Hourigan,New Zealand,False,False
1086384,Leonie,Kung,Leonie Kung,Switzerland,False,False
316164,Lou,Brouleau,Lou Brouleau,France,False,
1344210,Yuki,Naito,Yuki Naito,Japan,False,False
299484,Yuuki,Tanaka,Yuuki Tanaka,Japan,False,False
830724,Ena,Shibahara,Ena Shibahara,Japan,False,False
599994,Ioana,Rosca,Ioana Rosca,Romania,False,False
303942,Anna,Friedsam,Anna Friedsam,Germany,False,
425832,Riya,Bhatia,Riya Bhatia,India,False,False
1797726,Selena,Janicijevic,Selena Janicijevic,France,False,False
115344,Anna,Tatishvili,Anna Tatishvili,USA,False,False
254766,Shelby,Rogers,Shelby Rogers,USA,False,False
371616,Ipek,Soylu,Ipek Soylu,Turkey,False,False
875592,Erina,Hayashi,Erina Hayashi,Japan,False,False
123942,Nudnida,Luangnam,Nudnida Luangnam,Thailand,False,False
1552692,Aldila,Sutjiadi,Aldila Sutjiadi,Indonesia,False,False
299454,Sharan,Murray,Sharan Murray,United Kingdom,False,
1172634,Daniela,Vismane,Daniela Vismane,Latvia,False,False
1055112,Valeriya,Yushchenko,Valeriya Yushchenko,Russia,False,
388320,Tess,Sugnaux,Tess Sugnaux,Switzerland,False,False
404592,Estelle,Cascino,Estelle Cascino,France,False,False
323814,Ziyue,Sun,Ziyue Sun,China,False,False
1344978,Natasha,Subhash,Natasha Subhash,USA,False,False
1664508,Pamela,Montez,Pamela Montez,USA,False,
1244202,Gergana,Topalova,Gergana Topalova,Bulgaria,False,False
575130,Tatiana,Pieri,Tatiana Pieri,Italy,False,
717408,Petia,Arshinkova,Petia Arshinkova,Bulgaria,False,False
474150,Bianca,Turati,Bianca Turati,Italy,False,False
529872,Mayar,Sherif,Mayar Sherif,Egypt,False,False
958404,Georgia,Craciun,Georgia Craciun,Romania,False,False
142146,Teliana,Pereira,Teliana Pereira,Brazil,False,False
900792,Xinyu,Gao,Xinyu Gao,China,False,False
670002,Yuriko,Miyazaki,Yuriko Miyazaki,United Kingdom,False,False
1701942,Ekaterina,Makarova,Ekaterina Makarova,Russia,False,False
247704,Amanda,Carreras,Amanda Carreras,United Kingdom,False,False
326394,Patricia,Tig,Patricia Tig,Romania,False,False
1291008,Simona,Waltert,Simona Waltert,Switzerland,False,False
1532358,Anastasia,Zakharova,Anastasia Zakharova,Russia,False,False
1328472,Alycia,Parks,Alycia Parks,USA,False,False
1589892,Elisabetta,Cocciaretto,Elisabetta Cocciaretto,Italy,False,False
1149834,Carson,Branstine,Carson Branstine,Canada,False,False
274980,Claudia,Giovine,Claudia Giovine,Italy,False,False
113610,A,Glatch,A Glatch,USA,False,
1148760,Johana,Markova,Johana Markova,Czech Republic,False,
1145712,Yexin,Ma,Yexin Ma,China,False,
273816,Fernanda,Brito,Fernanda Brito,Chile,False,False
287712,Daria,Mishina,Daria Mishina,Russia,False,False
709440,Anastasiya,Shoshyna,Anastasiya Shoshyna,Poland,False,False
1337382,Vladas,Koval,Vladas Koval,Russia,False,
470598,Daria,Lodikova,Daria Lodikova,Russia,False,
1189374,Shalimar,Talbi,Shalimar Talbi,Belarus,False,
776640,Julia,Payola,Julia Payola,Spain,False,
504090,Barbara,Gatica,Barbara Gatica,Chile,False,False
369996,Anna,Morgina,Anna Morgina,Russia,False,False
387648,Awad,Cabaj,Awad Cabaj,Sweden,False,
961152,Arianne,Hartono,Arianne Hartono,Netherlands,False,False
793128,Seone,Mendez,Seone Mendez,Australia,False,True
651738,Magali,Kempen,Magali Kempen,Belgium,False,False
331890,Oana,Simion,Oana Simion,Romania,False,
587010,Camilla,Scala,Camilla Scala,Italy,False,
811164,Alice,Rame,Alice Rame,France,False,
1137432,Mas,Vicens,Mas Vicens,Spain,False,
567342,Anastasia,Pribylova,Anastasia Pribylova,Russia,False,
598134,Melanie,Stokke,Melanie Stokke,Norway,False,False
962196,Ylona,Ghioroaie,Ylona Ghioroaie,Romania,False,
1612860,Nika,Radisic,Nika Radisic,Slovenia,False,False
119016,Dia,Evtimova,Dia Evtimova,Bulgaria,False,False
388344,Vroome,De,Vroome De,Netherlands,False,
614706,Julyette,Steur,Julyette Steur,Germany,False,
397980,Xuliu,Sun,Xuliu Sun,China,False,False
300072,Angelina,Gabueva,Angelina Gabueva,Russia,False,False
1385862,Meiqi,Guo,Meiqi Guo,China,False,
1147932,Yidi,Yang,Yidi Yang,China,False,
1216926,Oona,Orpana,Oona Orpana,Finland,False,False
644754,Alba,Carrillo Marín,Alba Carrillo Marín,Spain,False,
1604088,Sophia,Whittle,Sophia Whittle,USA,False,
1296060,Ivana,Popovic,Ivana Popovic,Australia,False,False
1552548,Emma,Raducanu,Emma Raducanu,United Kingdom,False,False
723996,Thaisa,Pedretti,Thaisa Pedretti,Brazil,True,
384522,Laura,Pigossi,Laura Pigossi,Brazil,False,False
316182,Angelica,Moratelli,Angelica Moratelli,Italy,True,False
275022,Storm,Hunter,Storm Hunter,Australia,False,False
661698,Fernanda,Contreras,Fernanda Contreras,Mexico,False,False
1263444,Anna,Kubareva,Anna Kubareva,Belarus,False,
1264314,Sada,Nahimana,Sada Nahimana,Burundi,False,False
414312,Paula,Badosa,Paula Badosa,Spain,False,False
2029176,Jovana,Jovic,Jovana Jovic,Serbia,False,
601650,Dasha,Ivanova,Dasha Ivanova,USA,False,
406662,Vladica,Babic,Vladica Babic,Montenegro,False,False
584490,Fanny,Ostlund,Fanny Ostlund,Sweden,False,False
288012,Laura,Schaeder,Laura Schaeder,Germany,False,
269880,Tori,Kinard,Tori Kinard,USA,False,
636558,Verena,Meliss,Verena Meliss,Italy,False,
1245936,Alice,Tubello,Alice Tubello,France,False,False
307350,Victoria,Muntean,Victoria Muntean,France,False,False
1566582,Peyton,Stearns,Peyton Stearns,USA,False,False
311040,Nathaly,Kurata,Nathaly Kurata,Brazil,False,False
119274,Melanie,Klaffner,Melanie Klaffner,Austria,False,False
944220,Ekaterina,Kazionova,Ekaterina Kazionova,Russia,False,False
1387260,Sohyun,Park,Sohyun Park,South Korea,False,
318144,Marianna,Zakarlyuk,Marianna Zakarlyuk,Ukraine,False,
113298,Tsvetana,Pironkova,Tsvetana Pironkova,Bulgaria,False,False
1546716,Qinwen,Zheng,Qinwen Zheng,China,False,False
1784226,Katrina,Scott,Katrina Scott,USA,False,False
1328184,Carole,Monnet,Carole Monnet,France,False,False
1196460,Francisca,Jorge,Francisca Jorge,Portugal,False,False
1197066,Suzan,Lamens,Suzan Lamens,Netherlands,False,False
851364,Maria,Carle,Maria Carle,Argentina,False,False
430536,Martins,Gamarra,Martins Gamarra,Brazil,False,
1784220,Robin,Montgomery,Robin Montgomery,USA,False,False
1505394,Sina,Herrmann,Sina Herrmann,Germany,False,False
446670,Ana,Konjuh,Ana Konjuh,Croatia,False,False
708324,Ipek,Oz,Ipek Oz,Turkey,,False
1294662,Silva,Da,Silva Da,Australia,False,
1532682,Alina,Charaeva,Alina Charaeva,Russia,False,False
990048,Anastasia,Kulikova,Anastasia Kulikova,Finland,False,False
1838538,Linda,Fruhvirtova,Linda Fruhvirtova,Czech Republic,False,False
1362096,Anna,Siskova,Anna Siskova,Czech Republic,False,False
1440612,Anastasia,Tikhonova,Anastasia Tikhonova,Russia,False,False
1158510,Viktoria,Morvayova,Viktoria Morvayova,Slovakia,False,
1653192,Elsa,Jacquemot,Elsa Jacquemot,France,False,False
1726548,Darya,Astakhova,Darya Astakhova,Russia,False,False
114468,Yaroslava,Shvedova,Yaroslava Shvedova,Kazakhstan,False,False
1154460,Joanne,Zuger,Joanne Zuger,Switzerland,False,False
1763214,Maria,Timofeeva,Maria Timofeeva,Russia,False,False
748836,Rebeka,Masarova,Rebeka Masarova,Spain,False,False
951828,Andreea,Prisacariu,Andreea Prisacariu,Romania,False,False
916608,Malene,Helgo,Malene Helgo,Norway,False,False
1245570,Nuria,Brancaccio,Nuria Brancaccio,Italy,False,True
405966,Iva,Primorac,Iva Primorac,Croatia,False,
1395918,Olivia,Gadecki,Olivia Gadecki,Australia,False,False
1644306,Linda,Noskova,Linda Noskova,Czech Republic,False,False
1650642,Maneiro,Bouzas,Maneiro Bouzas,Spain,False,
1286904,Hurricane,Black,Hurricane Black,USA,False,
379440,Yana,Morderger,Yana Morderger,Germany,False,False
1425420,Kamilla,Bartone,Kamilla Bartone,Latvia,False,False
1726836,Oksana,Selekhmeteva,Oksana Selekhmeteva,Russia,False,False
1302972,Weronika,Falkowska,Weronika Falkowska,Poland,False,False
677754,Leolia,Jeanjean,Leolia Jeanjean,France,False,False
1660614,Lisa,Pigato,Lisa Pigato,Italy,False,False
1382316,Joanna,Garland,Joanna Garland,Chinese Taipei,False,
827604,Justina,Mikulskyte,Justina Mikulskyte,Lithuania,False,False
1747224,Del,Mintegi,Del Mintegi,Spain,False,
2161116,Sara,Bejlek,Sara Bejlek,Czech Republic,False,False
1367262,Elizabeth,Mandlik,Elizabeth Mandlik,USA,False,False
1575576,Elina,Avanesyan,Elina Avanesyan,Russia,,False
2036748,Kasintseva,Jimenez,Kasintseva Jimenez,Andorra,False,
1850436,Nastasja,Schunk,Nastasja Schunk,Germany,False,False
644586,Anna,Turati,Anna Turati,Italy,False,
1166148,Nefisa,Berberovic,Nefisa Berberovic,Bosnia & Herzegovina,False,False
1473522,Salma,Djoubri,Salma Djoubri,France,False,False
2038614,Tara,Wurth,Tara Wurth,Croatia,False,False
2017344,Erika,Andreeva,Erika Andreeva,Russia,False,True
1476966,Sinja,Kraus,Sinja Kraus,Austria,False,False
794484,Boluda,Fita,Boluda Fita,Spain,False,
1154448,Ekaterina,Shalimova,Ekaterina Shalimova,Russia,False,False
1294650,Eva,Lys,Eva Lys,Germany,False,False
1171998,Olga,Helmi,Olga Helmi,Denmark,False,
1602282,Elvina,Kalieva,Elvina Kalieva,USA,False,False
1417608,Zoe,Kruger,Zoe Kruger,South Africa,False,
1148406,Emeline,Dartron,Emeline Dartron,France,False,
1330770,Caijsa,Hennemann,Caijsa Hennemann,Sweden,False,False
1425480,Cirez,Martinez,Cirez Martinez,Spain,False,
1898820,Antonia,Ruzic,Antonia Ruzic,Croatia,False,False
1733058,Ziva,Falkner,Ziva Falkner,Slovenia,False,False
1930770,Matilda,Mutavdzic,Matilda Mutavdzic,United Kingdom,False,
1092348,Alice,Robbe,Alice Robbe,France,False,False
1421010,Gormaz,Romero,Gormaz Romero,Spain,False,
1214784,Elena,Malygina,Elena Malygina,Estonia,False,False
1171902,Lina,Glushko,Lina Glushko,Israel,True,False
1767576,Gonzalez,Reasco,Gonzalez Reasco,Ecuador,False,
1432560,Shavit,Kimchi,Shavit Kimchi,Israel,False,False
827952,Jessica,Failla,Jessica Failla,USA,False,
1768902,Martyna,Kubka,Martyna Kubka,Poland,False,False
1413654,Ellie,Douglas,Ellie Douglas,USA,,
2036736,Maria,Bondarenko,Maria Bondarenko,Russia,False,False
1489650,Margaux,Rouvroy,Margaux Rouvroy,France,False,False
312588,Nguyen,Van,Nguyen Van,USA,False,
1707330,Anastasia,Zolotareva,Anastasia Zolotareva,Russia,False,False
1410324,Misaki,Matsuda,Misaki Matsuda,Japan,False,
1667088,Ekaterina,Reyngold,Ekaterina Reyngold,Russia,False,False
1131342,Zhibek,Kulambayeva,Zhibek Kulambayeva,Kazakhstan,False,False
1210386,Eva,Vedder,Eva Vedder,Netherlands,False,False
2093934,Nikola,Bartunkova,Nikola Bartunkova,Czech Republic,False,False
1141260,Ramirez,Portillo,Ramirez Portillo,Mexico,False,
1763220,Polina,Kudermetova,Polina Kudermetova,Russia,False,True
1525698,Jazmin,Ortenzi,Jazmin Ortenzi,Argentina,False,False
1887126,Darja,Semenistaja,Darja Semenistaja,Latvia,False,False
2024460,Brenda,Fruhvirtova,Brenda Fruhvirtova,Czech Republic,False,False
952140,Arlinda,Rushiti,Arlinda Rushiti,Kosovo,False,False
1113840,Anhzelika,Isaeva,Anhzelika Isaeva,Russia,False,
1746924,Sonay,Kartal,Sonay Kartal,United Kingdom,False,False
1277424,Alexandra,Vecic,Alexandra Vecic,Germany,False,
1866084,Ashlyn,Krueger,Ashlyn Krueger,USA,False,False
1211232,Dalayna,Hewitt,Dalayna Hewitt,USA,False,False
2127816,Barbora,Palicova,Barbora Palicova,Czech Republic,False,False
2286324,Petra,Marcinko,Petra Marcinko,Croatia,False,False
1417758,Sofia,Samavati,Sofia Samavati,Denmark,False,False
1709244,Mariia,Tkacheva,Mariia Tkacheva,Russia,False,False
1505616,Sapfo,Sakellaridi,Sapfo Sakellaridi,Greece,False,
1525704,Julia,Riera,Julia Riera,Argentina,False,False
257196,Yuliana,Lizarazo,Yuliana Lizarazo,Colombia,False,False
1536498,Sakura,Hosogi,Sakura Hosogi,Japan,False,False
1967556,Alexandra,Eala,Alexandra Eala,Philippines,False,True
1911462,Diana,Shnaider,Diana Shnaider,Russia,True,False
1731678,Adriana,Reami,Adriana Reami,USA,False,False
591582,Alexa,Graham,Alexa Graham,USA,False,
1520130,Yeon,Ku,Yeon Ku,South Korea,False,
1898796,Reese,Brantmeier,Reese Brantmeier,USA,False,False
1536600,Adithya,Karunaratne,Adithya Karunaratne,Hong Kong,False,
1886370,Isabella,Kruger,Isabella Kruger,South Africa,False,
858852,Jessie,Aney,Jessie Aney,USA,False,False
2017860,Dominika,Salkova,Dominika Salkova,Czech Republic,False,False
501654,Taborda,Capurro,Taborda Capurro,Argentina,False,
387552,Elena,Cadar,Elena Cadar,Romania,False,
1251510,Nicole,Khirin,Nicole Khirin,Israel,False,False
1685034,Hina,Inoue,Hina Inoue,USA,False,
1261362,Michaela,Bayerlova,Michaela Bayerlova,Czech Republic,False,False
1797720,Tan,Nguyen,Tan Nguyen,France,False,
1193040,Merel,Hoedt,Merel Hoedt,Netherlands,False,
1632012,Kristina,Dmitruk,Kristina Dmitruk,Belarus,True,False
1337874,Mina,Hodzic,Mina Hodzic,Germany,False,False
1727664,Jana,Kolodynska,Jana Kolodynska,Belarus,False,
416964,Anna,Brogan,Anna Brogan,United Kingdom,False,
1385916,Himeno,Sakatsume,Himeno Sakatsume,Japan,False,False
1924350,Natalia,Szabanin,Natalia Szabanin,Hungary,False,False
1175994,Aneta,Kucmova,Aneta Kucmova,Czech Republic,False,False
1684620,Oceane,Babel,Oceane Babel,France,False,
513942,Akvile,Parazinskaite,Akvile Parazinskaite,Lithuania,False,False
1290234,Ashley,Lahey,Ashley Lahey,USA,False,False
1405866,Hong,Wong,Hong Wong,Hong Kong,False,
985704,Taylor,Ng,Taylor Ng,USA,False,
1658682,Diletta,Cherubini,Diletta Cherubini,Italy,False,False
1235352,Aneta,Laboutkova,Aneta Laboutkova,Czech Republic,False,
831936,Jenny,Duerst,Jenny Duerst,Switzerland,False,False
1426026,Zeynep,Sonmez,Zeynep Sonmez,Turkey,False,False
621306,Katarina,Jokic,Katarina Jokic,Serbia,False,
1581930,Veronika,Erjavec,Veronika Erjavec,Slovenia,False,False
671286,Stacey,Fung,Stacey Fung,Canada,False,False
1731468,Akugue,Noha,Akugue Noha,Germany,False,
2440668,Mirra,Andreeva,Mirra Andreeva,Russia,False,True
360180,Noelia,Zeballos,Noelia Zeballos,Bolivia,False,False
1469124,Lexie,Stevens,Lexie Stevens,Netherlands,False,
2005650,Julia,Avdeeva,Julia Avdeeva,Russia,False,
1704300,Julia,Middendorf,Julia Middendorf,Germany,False,False
1368756,Auf,Meyer,Auf Meyer,Germany,,
1919982,Marina,Stakusic,Marina Stakusic,Canada,False,False
2210076,Cadence,Brace,Cadence Brace,Canada,False,False
1944018,Matilde,Paoletti,Matilde Paoletti,Italy,False,False
1882788,Ekaterina,Maklakova,Ekaterina Maklakova,Russia,False,
1793490,Solana,Sierra,Solana Sierra,Argentina,False,False
1178664,Kathleen,Kanev,Kathleen Kanev,Germany,False,
1513950,Punnin,Kovapitukted,Punnin Kovapitukted,Thailand,False,False
1510878,Valentina,Ryser,Valentina Ryser,Switzerland,False,
2272128,Tatiana,Barkova,Tatiana Barkova,Russia,False,False
2092284,Lola,Radivojevic,Lola Radivojevic,Serbia,False,False
2318040,Victoria,Mboko,Victoria Mboko,Canada,False,False
1848540,Talia,Gibson,Talia Gibson,Australia,False,False
2092302,Mia,Ristic,Mia Ristic,Serbia,False,
584502,Persson,Rinaldo,Persson Rinaldo,Sweden,,
2036754,Sofia,Costoulas,Sofia Costoulas,Belgium,False,False
1707378,Daria,Kudashova,Daria Kudashova,Russia,False,
470610,Sowjanya,Bavisetti,Sowjanya Bavisetti,India,False,False
1333110,Rina,Saigo,Rina Saigo,Japan,False,False
1681224,Madison,Sieg,Madison Sieg,USA,False,
1911456,Zhuoxuan,Bai,Zhuoxuan Bai,China,False,False
2017302,Lucie,Havlickova,Lucie Havlickova,Czech Republic,False,False
1704096,Sijia,Wei,Sijia Wei,China,False,False
630390,Oana,Gavrila,Oana Gavrila,Romania,False,False
1284066,Ilay,Yoruk,Ilay Yoruk,Turkey,False,
369072,Pei,Lee,Pei Lee,Chinese Taipei,False,
2247480,Celine,Naef,Celine Naef,Switzerland,False,
1778364,Ikumi,Yamazaki,Ikumi Yamazaki,Japan,False,
1402176,Julie,Belgraver,Julie Belgraver,France,False,False
112398,Tamira,Paszek,Tamira Paszek,Austria,False,False
2262402,Liv,Hovde,Liv Hovde,USA,False,False
1204554,Tiphanie,Fiquet,Tiphanie Fiquet,France,False,
1214880,Llorca,Cortez,Llorca Cortez,Spain,False,
719256,Ines,Ibbou,Ines Ibbou,Algeria,False,False
1539210,Francesca,Curmi,Francesca Curmi,Malta,False,False
638058,Gabriela,Knutson,Gabriela Knutson,Czech Republic,False,
2345928,Sahaja,Yamalapalli,Sahaja Yamalapalli,India,False,
1415778,Eliz,Maloney,Eliz Maloney,United Kingdom,False,
1930764,Amarni,Banks,Amarni Banks,United Kingdom,False,
1011168,Emily,Appleton,Emily Appleton,United Kingdom,False,False
1466550,Naho,Sato,Naho Sato,Japan,False,False
955368,Sofia,Sewing,Sofia Sewing,USA,False,False
1747632,Priska,Nugroho,Priska Nugroho,Indonesia,False,False
596586,Petra,Hule,Petra Hule,Australia,False,False
963192,Emily,Seibold,Emily Seibold,Germany,False,
818244,Alana,Parnaby,Alana Parnaby,Australia,False,False
1389594,Saki,Imamura,Saki Imamura,Japan,False,False
1185366,Christina,Rosca,Christina Rosca,USA,False,False
1405932,Mayuka,Aikawa,Mayuka Aikawa,Japan,False,
1909554,Silvia,Ambrosio,Silvia Ambrosio,Germany,False,
1932606,Lanlana,Tararudee,Lanlana Tararudee,Thailand,False,False
1429662,Mananchaya,Sawangkaew,Mananchaya Sawangkaew,Thailand,False,False
912648,Lisa,Zaar,Lisa Zaar,Sweden,False,
2096118,Bagaric,Ciric,Bagaric Ciric,Croatia,False,
1248378,Yasmine,Mansouri,Yasmine Mansouri,France,False,False
1242402,Eri,Shimizu,Eri Shimizu,Japan,False,
966240,Katarina,Kozarov,Katarina Kozarov,Serbia,False,False
2303994,Johanne,Svendsen,Johanne Svendsen,Denmark,False,False
1204590,Emma,Lene,Emma Lene,France,False,
289980,Tamara,Curovic,Tamara Curovic,Serbia,False,False
1291986,Manon,Leonard,Manon Leonard,France,False,
1812054,Vaidehi,Chaudhari,Vaidehi Chaudhari,India,False,
2377770,Alina,Korneeva,Alina Korneeva,Russia,False,False
1823616,Ya,Yang,Ya Yang,Chinese Taipei,False,
1735008,Nadine,Keller,Nadine Keller,Switzerland,False,
1803366,Denislava,Glushkova,Denislava Glushkova,Bulgaria,False,
1657872,Radka,Zelnickova,Radka Zelnickova,Slovakia,False,
2231604,Ella,Seidel,Ella Seidel,Germany,False,False
2233866,Julie,Struplova,Julie Struplova,Czech Republic,False,
2371320,Zongyu,Li,Zongyu Li,China,False,
2317314,Ksenia,Zaytseva,Ksenia Zaytseva,Russia,False,
1705014,Mara,Guth,Mara Guth,Germany,False,False
922500,Makenna,Jones,Makenna Jones,USA,False,False
711168,Vivian,Wolff,Vivian Wolff,USA,False,
1778136,Jasmijn,Gimbrere,Jasmijn Gimbrere,Netherlands,False,
2206920,Polina,Iatcenko,Polina Iatcenko,Russia,False,
1869642,Jenna,Defalco,Jenna Defalco,USA,False,
1774056,Joelle,Steur,Joelle Steur,Germany,False,
995208,Yuriko,Miyazaki,Yuriko Miyazaki,United Kingdom,False,False
596502,Raveena,Kingsley,Raveena Kingsley,USA,False,
1489986,Victoria,Hu,Victoria Hu,USA,False,
1545234,Ilinca,Amariei,Ilinca Amariei,Romania,False,False
1762260,Lois,Boisson,Lois Boisson,France,False,False
1239714,Yulia,Starodubtsewa,Yulia Starodubtsewa,Ukraine,False,
1769838,Natsumi,Kawaguchi,Natsumi Kawaguchi,Japan,False,False
783780,Veronica,Miroshnichenko,Veronica Miroshnichenko,Russia,False,False
1648494,Clara,Vlasselaer,Clara Vlasselaer,Belgium,False,
988704,Federica,Bilardo,Federica Bilardo,Italy,False,False
