id,name,city,country,surface,code,start_date,end_date,season,country_code
1548,Citi Open,Washington Dc,USA,Hard Outdoor,WTA,2022-08-01,2022-08-07,2022,USA
1509,Mubadala Silicon Valley Classic,San Jose,USA,Hard Outdoor,WTA,2022-08-01,2022-08-07,2022,USA
1524,BCR Iasi Open,Iasi,Romania,Clay Outdoor,WTA,2022-08-01,2022-08-07,2022,ROU
1510,National Bank Open presented by Rogers,Toronto,Canada,Hard Outdoor,WTA,2022-08-08,2022-08-14,2022,CAN
1525,Thoreau Tennis Open 125,Concord,USA,Hard Outdoor,WTA,2022-08-08,2022-08-14,2022,USA
1526,Odlum Brown VanOpen,Vancouver,Canada,Hard Outdoor,WTA,2022-08-14,2022-08-21,2022,CAN
1511,Western & Southern Open,Cincinnati,USA,Hard Outdoor,WTA,2022-08-15,2022-08-21,2022,USA
1513,Championnats Banque Nationale de Granby,Granby,Canada,Hard Outdoor,WTA,2022-08-21,2022-08-27,2022,CAN
1512,Tennis in the Land presented by motorola edge,Cleveland,USA,Hard Outdoor,WTA,2022-08-21,2022-08-27,2022,USA
1514,US Open,New York,USA,Hard Outdoor,WTA,2022-08-29,2022-09-11,2022,USA
1549,Open delle Puglie,Bari,Italy,Clay Outdoor,WTA,2022-09-05,2022-09-11,2022,ITA
1527,WTA Zavarovalnica Sava Portoroz,Portoroz,Slovenia,Hard Outdoor,WTA,2022-09-12,2022-09-18,2022,SVN
1551,Tiriac Foundation Trophy,Bucharest,Romania,Clay Outdoor,WTA,2022-09-12,2022-09-18,2022,ROU
1550,Chennai Open,Chennai,India,Hard Outdoor,WTA,2022-09-12,2022-09-18,2022,IND
1537,Japan Women's Open,Osaka,Japan,Hard Outdoor,WTA,2022-09-12,2022-09-18,2022,JPN
1528,Budapest Open 125,Budapest,Hungary,Clay Outdoor,WTA,2022-09-19,2022-09-24,2022,HUN
1539,Hana Bank Korea Open,Seoul,Korea,Hard Outdoor,WTA,2022-09-19,2022-09-25,2022,False
1538,Toray Pan Pacific Open Tennis,Tokyo,Japan,Hard Outdoor,WTA,2022-09-19,2022-09-25,2022,JPN
1540,Parma Ladies Open,Parma,Italy,Clay Outdoor,WTA,2022-09-26,2022-10-01,2022,ITA
1541,Tallinn Open,Tallinn,Estonia,Hard Indoor,WTA,2022-09-26,2022-10-02,2022,EST
1542,Jasmin Open Monastir,Monastir,Tunisia,Hard Outdoor,WTA,2022-10-03,2022-10-09,2022,TUN
1543,AGEL Open 2022,Ostrava,Czech Republic,Hard Indoor,WTA,2022-10-03,2022-10-09,2022,CZE
1544,Transylvania Open by Verdino,Cluj-napoca,Romania,Hard Indoor,WTA,2022-10-10,2022-10-16,2022,ROU
1545,San Diego Open,San Diego,USA,Hard Outdoor,WTA,2022-10-10,2022-10-16,2022,USA
1534,Open Capfinances Rouen Metropole,Rouen,France,Hard Indoor,WTA,2022-10-17,2022-10-23,2022,FRA
1546,Guadalajara Open Akron,Guadalajara,Mexico,Hard Outdoor,WTA,2022-10-17,2022-10-23,2022,MEX
1529,Abierto Tampico,Tampico,Mexico,Hard Outdoor,WTA,2022-10-24,2022-10-29,2022,MEX
1531,Dow Tennis Classic,Midland,USA,Hard Indoor,WTA,2022-10-31,2022-11-06,2022,USA
1530,Puerto Vallarta Open,Puerto Vallarta,Mexico,Hard Outdoor,WTA,2022-10-31,2022-11-06,2022,MEX
1588,WTA Finals Fort Worth,Fort Worth,USA,Hard Indoor,WTA,2022-10-31,2022-11-07,2022,USA
1547,LP Open by IND,Colina,Chile,Clay Outdoor,WTA,2022-11-07,2022-11-13,2022,CHL
1532,Argentina Open,Buenos Aires,Argentina,Clay Outdoor,WTA,2022-11-15,2022-11-20,2022,ARG
1533,Montevideo Open,Montevideo,Uruguay,Clay Outdoor,WTA,2022-11-21,2022-11-27,2022,URY
1589,Crèdit Andorrà Open,Andorra,Andorra,Hard Indoor,WTA,2022-11-28,2022-12-04,2022,AND
1535,Open P2i Angers Arena Loire,Angers,France,Hard Indoor,WTA,2022-12-05,2022-12-11,2022,FRA
1536,Open BLS de Limoges,Limoges,France,Hard Indoor,WTA,2022-12-11,2022-12-17,2022,FRA
1590,United Cup,,australia,Hard Outdoor,WTA,2022-12-29,2023-01-08,2022,False
